1.9437E+00	6.9019E+06	2.5378E+01	2.2776E-01	2.4680E-01	2.5551E+00	3.0446E+03	1.5664E+03	5.5622E+09	3.4160E+03	1.4000E+02	30
1.9293E+00	6.7257E+06	2.5928E+01	2.6078E-01	2.4694E-01	2.2861E+00	2.9669E+03	1.5378E+03	5.3609E+09	3.4170E+03	1.4000E+02	30
1.9248E+00	6.2726E+06	2.5012E+01	2.7947E-01	2.5366E-01	2.5403E+00	2.8849E+03	1.4988E+03	4.8843E+09	3.4180E+03	1.4000E+02	30
1.9244E+00	6.1362E+06	2.4907E+01	2.9640E-01	2.7418E-01	2.9943E+00	2.8222E+03	1.4665E+03	4.6763E+09	3.4190E+03	1.4000E+02	20
1.9185E+00	6.0799E+06	2.3806E+01	3.0382E-01	2.8741E-01	2.7917E+00	2.7962E+03	1.4575E+03	4.6191E+09	3.4200E+03	1.4000E+02	20
1.9217E+00	6.0847E+06	2.1312E+01	3.0102E-01	2.9116E-01	2.1550E+00	2.7985E+03	1.4562E+03	4.6107E+09	3.4210E+03	1.4000E+02	20
1.9196E+00	6.1248E+06	1.9823E+01	2.7886E-01	2.9277E-01	1.9908E+00	2.8042E+03	1.4608E+03	4.6608E+09	3.4220E+03	1.4000E+02	30
1.9418E+00	6.2758E+06	1.8675E+01	2.7079E-01	2.9209E-01	2.6070E+00	2.8507E+03	1.4681E+03	4.7447E+09	3.4230E+03	1.4000E+02	30
1.9463E+00	6.2988E+06	1.7736E+01	3.0881E-01	2.8880E-01	3.4181E+00	2.8611E+03	1.4701E+03	4.7576E+09	3.4240E+03	1.4000E+02	20
1.9207E+00	6.2368E+06	1.7270E+01	3.0435E-01	2.8257E-01	4.0516E+00	2.8330E+03	1.4750E+03	4.7897E+09	3.4250E+03	1.4000E+02	30
1.9059E+00	6.2067E+06	1.8316E+01	2.4869E-01	2.7404E-01	4.5587E+00	2.8193E+03	1.4792E+03	4.8172E+09	3.4260E+03	1.4000E+02	30
1.9053E+00	6.2685E+06	1.8427E+01	2.4431E-01	2.6093E-01	4.4792E+00	2.8474E+03	1.4945E+03	4.9170E+09	3.4270E+03	1.4000E+02	30
1.8832E+00	6.5890E+06	1.7804E+01	2.2168E-01	2.5350E-01	4.2859E+00	2.9015E+03	1.5407E+03	5.3908E+09	3.4280E+03	1.4000E+02	50
1.8626E+00	6.8272E+06	1.8176E+01	1.6893E-01	2.5159E-01	4.6396E+00	3.0064E+03	1.6140E+03	5.9159E+09	3.4290E+03	1.4000E+02	40
1.8768E+00	7.0864E+06	1.9375E+01	2.4702E-01	2.5152E-01	5.0492E+00	3.1205E+03	1.6627E+03	6.2779E+09	3.4300E+03	1.4000E+02	30
1.9011E+00	7.0066E+06	1.9374E+01	2.6693E-01	2.5051E-01	4.4868E+00	3.0854E+03	1.6230E+03	5.9815E+09	3.4310E+03	1.4000E+02	30
1.8803E+00	6.1769E+06	1.9126E+01	3.0912E-01	2.5131E-01	3.6988E+00	2.8401E+03	1.5104E+03	4.9617E+09	3.4320E+03	1.4000E+02	20
1.8604E+00	5.9620E+06	2.0405E+01	3.1050E-01	2.5492E-01	3.3783E+00	2.7193E+03	1.4617E+03	4.6842E+09	3.4330E+03	1.4000E+02	20
1.8498E+00	5.9141E+06	2.3343E+01	2.8598E-01	2.5892E-01	3.2143E+00	2.6974E+03	1.4582E+03	4.6622E+09	3.4340E+03	1.4000E+02	30
1.8540E+00	5.9273E+06	2.4131E+01	2.7840E-01	2.5730E-01	2.8475E+00	2.7035E+03	1.4582E+03	4.6621E+09	3.4350E+03	1.4000E+02	30
1.9363E+00	6.0920E+06	2.3702E+01	2.5587E-01	2.5523E-01	2.3063E+00	2.7786E+03	1.4350E+03	4.5148E+09	3.4360E+03	1.4000E+02	30
2.0700E+00	6.3803E+06	2.4893E+01	2.3896E-01	2.5507E-01	2.1999E+00	2.9101E+03	1.4058E+03	4.3332E+09	3.4370E+03	1.4000E+02	30
2.1260E+00	6.6934E+06	2.7547E+01	2.7619E-01	2.4422E-01	2.0324E+00	2.9578E+03	1.3913E+03	4.3802E+09	3.4380E+03	1.4000E+02	30
2.0817E+00	6.3934E+06	3.1455E+01	2.6596E-01	2.3138E-01	1.3579E+00	2.8252E+03	1.3571E+03	4.1679E+09	3.4390E+03	1.4000E+02	30
2.0328E+00	5.8990E+06	3.4458E+01	2.2324E-01	2.1883E-01	1.3625E+00	2.6067E+03	1.2823E+03	3.7213E+09	3.4400E+03	1.4000E+02	70
2.0814E+00	5.9671E+06	3.5290E+01	1.6841E-01	2.0216E-01	1.7839E+00	2.6368E+03	1.2669E+03	3.6320E+09	3.4410E+03	1.4000E+02	70
