1.80037E+00	8.30179E+06	5.11542E+01	1.39890E-01	1.60848E-01	6.70500E-01	3.48536E+03	1.93592E+03	8.92685E+09	3.39000E+03	1.40000E+02
1.72086E+00	7.65260E+06	4.74083E+01	1.52755E-01	1.74396E-01	7.72200E-01	3.21281E+03	1.86698E+03	8.30235E+09	3.39100E+03	1.40000E+02
1.75990E+00	7.31717E+06	4.20379E+01	2.12430E-01	2.03099E-01	5.88500E-01	3.07199E+03	1.74555E+03	7.25751E+09	3.39200E+03	1.40000E+02
1.81925E+00	6.71753E+06	3.68163E+01	2.59045E-01	2.23786E-01	3.95900E-01	3.05495E+03	1.67924E+03	6.20055E+09	3.39300E+03	1.40000E+02
1.82812E+00	6.68021E+06	3.22513E+01	2.79490E-01	2.37979E-01	8.45700E-01	3.04019E+03	1.66301E+03	6.07687E+09	3.39400E+03	1.40000E+02
1.79446E+00	6.42466E+06	3.07313E+01	2.95795E-01	2.55010E-01	1.47050E+00	2.92389E+03	1.62940E+03	5.83369E+09	3.39500E+03	1.40000E+02
1.77223E+00	6.27897E+06	2.82925E+01	2.89195E-01	2.73092E-01	1.65710E+00	2.85758E+03	1.61242E+03	5.71279E+09	3.39600E+03	1.40000E+02
1.78467E+00	6.28915E+06	2.47763E+01	2.59615E-01	2.80094E-01	1.79170E+00	2.86222E+03	1.60378E+03	5.65168E+09	3.39700E+03	1.40000E+02
1.79005E+00	6.28648E+06	2.27663E+01	2.76440E-01	2.82626E-01	2.13140E+00	2.88067E+03	1.60927E+03	5.65158E+09	3.39800E+03	1.40000E+02
1.80496E+00	6.33029E+06	2.20279E+01	2.73265E-01	2.84444E-01	1.89250E+00	2.90074E+03	1.60710E+03	5.63636E+09	3.39900E+03	1.40000E+02
1.79053E+00	6.28036E+06	2.18621E+01	2.76480E-01	2.90154E-01	1.63740E+00	2.87786E+03	1.60726E+03	5.63753E+09	3.40000E+03	1.40000E+02
1.80672E+00	6.17500E+06	2.21433E+01	2.97425E-01	2.97944E-01	2.55210E+00	2.82958E+03	1.56614E+03	5.35276E+09	3.40100E+03	1.40000E+02
1.86658E+00	6.14040E+06	2.15504E+01	3.13750E-01	3.00858E-01	3.98590E+00	2.81373E+03	1.50743E+03	4.95892E+09	3.40200E+03	1.40000E+02
1.86884E+00	6.04392E+06	1.98325E+01	3.38285E-01	2.98026E-01	4.54220E+00	2.79410E+03	1.49510E+03	4.83523E+09	3.40300E+03	1.40000E+02
1.86447E+00	6.07796E+06	1.94083E+01	2.90470E-01	2.99174E-01	4.70550E+00	2.80569E+03	1.50482E+03	4.90552E+09	3.40400E+03	1.40000E+02
1.88521E+00	6.13246E+06	1.89525E+01	2.83060E-01	3.00383E-01	5.49360E+00	2.83085E+03	1.50161E+03	4.88464E+09	3.40500E+03	1.40000E+02
1.89578E+00	6.19044E+06	1.88975E+01	2.70150E-01	2.99049E-01	5.57920E+00	2.85761E+03	1.50735E+03	4.92209E+09	3.40600E+03	1.40000E+02
1.90928E+00	6.17259E+06	1.94588E+01	2.64565E-01	2.94084E-01	4.52480E+00	2.84937E+03	1.49238E+03	4.82476E+09	3.40700E+03	1.40000E+02
1.91140E+00	6.17705E+06	2.02575E+01	2.94520E-01	2.86828E-01	3.58500E+00	2.82871E+03	1.47992E+03	4.78265E+09	3.40800E+03	1.40000E+02
1.89875E+00	6.19921E+06	2.14517E+01	2.69885E-01	2.84144E-01	4.14670E+00	2.83886E+03	1.49512E+03	4.88140E+09	3.40900E+03	1.40000E+02
1.93180E+00	6.32385E+06	2.18283E+01	2.75820E-01	2.82888E-01	4.84110E+00	2.89593E+03	1.49908E+03	4.90733E+09	3.41000E+03	1.40000E+02
